car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
2481,X7,2008,3.5,337,petrol,automatic,AWD,242845,10.2,209,57518,5,5,suv,blue,2,yes,partial,Italy
2482,5 Series,2024,3.3,338,diesel,automatic,AWD,4788,8.8,184,68042,4,5,sedan,white,0,yes,full,Germany
2483,X1,2024,1.8,141,petrol,automatic,AWD,12362,7.9,179,44725,5,5,suv,black,0,no,full,Spain
2484,Z4,2019,2.5,224,petrol,automatic,RWD,65824,8.8,203,55884,2,2,convertible,silver,3,no,full,Italy
2485,5 Series,2006,2.7,239,hybrid,automatic,RWD,206088,5.3,102,24458,4,5,sedan,black,5,yes,full,Italy
2486,X1,2014,1.8,234,diesel,automatic,FWD,192635,5.9,122,32634,5,5,suv,black,2,no,full,Italy
2487,Z4,2020,2.1,194,petrol,automatic,RWD,58854,8.6,194,63952,2,2,convertible,white,0,no,full,Germany
2488,i3,2015,0,193,electric,automatic,RWD,153312,0,0,40015,5,4,hatchback,white,3,no,full,Germany
2489,X7,2018,3.6,290,hybrid,automatic,AWD,124908,6.2,149,90535,5,5,suv,red,1,no,partial,Germany
2490,1 Series,2009,2,178,petrol,automatic,FWD,224526,7.8,171,9473,3,4,hatchback,white,4,no,full,Spain
2491,i7,2021,0,418,electric,automatic,AWD,61114,0,0,166107,4,4,sedan,red,2,no,partial,UK
2492,5 Series,2011,4.2,264,hybrid,automatic,AWD,185717,6.9,152,33405,4,5,sedan,black,2,yes,full,Italy
2493,X1,2023,1.8,220,hybrid,automatic,FWD,34661,5,117,44429,5,5,suv,black,0,no,full,Turkey
2494,3 Series,2017,1.9,181,diesel,automatic,AWD,73763,6.2,143,28726,4,5,sedan,red,1,yes,partial,Italy
2495,X1,2010,1.8,218,hybrid,automatic,FWD,186184,5.1,115,19353,5,5,suv,black,2,yes,partial,USA
2496,3 Series,2022,,332,diesel,automatic,AWD,53450,8.9,190,48740,4,5,sedan,white,1,no,full,UK
2497,X1,2012,2,249,hybrid,automatic,AWD,189470,4.4,107,27427,5,5,suv,white,3,no,partial,Netherlands
2498,X1,2017,2.5,219,diesel,automatic,AWD,122648,7.3,179,40326,5,5,suv,silver,1,no,full,Germany
2499,X1,2017,1.9,164,petrol,automatic,AWD,80930,6.9,151,25310,5,5,suv,white,2,yes,partial,Turkey
2500,3 Series,2015,3.1,271,diesel,automatic,RWD,158268,8.2,,25336,4,5,sedan,silver,4,no,partial,France
2501,X1,2023,2.4,223,petrol,,AWD,0,8.7,210,53438,5,5,suv,silver,0,no,full,France
2502,X1,2022,2.4,229,diesel,automatic,AWD,16532,7.4,160,49702,5,5,suv,white,0,no,partial,USA
2503,i3,2020,0,156,electric,automatic,RWD,92279,0,0,39418,5,4,hatchback,black,2,yes,partial,Netherlands
2504,i4,2006,0,261,electric,automatic,RWD,300000,0,0,23494,4,5,coupe,red,4,yes,none,Italy
2505,X3,2016,2.4,219,hybrid,automatic,RWD,22603,5,114,52011,5,5,suv,white,2,no,partial,Netherlands
2506,X1,2018,2.4,192,hybrid,automatic,FWD,77176,4.8,101,36048,5,5,suv,white,2,no,full,Spain
2507,1 Series,2019,3,316,petrol,automatic,FWD,52087,9.1,203,24451,3,5,hatchback,blue,2,yes,,Spain
2508,5 Series,2009,4.1,275,hybrid,automatic,RWD,128625,6,130,32943,4,5,sedan,blue,4,no,full,Spain
2509,i4,2018,0,376,electric,automatic,RWD,37816,0,0,67367,4,5,coupe,silver,2,no,full,Spain
2510,X7,2010,4.1,346,petrol,automatic,AWD,171947,11.5,262,71350,5,5,suv,black,2,,partial,USA
2511,1 Series,2010,2.7,223,diesel,automatic,RWD,300000,7.3,168,5453,3,5,hatchback,red,4,yes,partial,Spain
2512,X3,2013,2.4,258,hybrid,automatic,AWD,160992,5.9,127,29665,5,5,suv,silver,2,yes,partial,Turkey
2513,i3,2011,0,204,electric,automatic,RWD,236091,0,0,25619,5,4,hatchback,white,2,no,partial,France
2514,5 Series,2019,3.7,303,diesel,automatic,RWD,73118,8.8,204,45867,4,5,sedan,white,3,yes,partial,Netherlands
2515,X5,2018,,321,petrol,automatic,AWD,66811,10,233,63823,5,5,suv,white,3,yes,full,Spain
2516,X3,2023,2.3,201,diesel,automatic,RWD,30774,7.1,148,65551,5,5,suv,white,0,no,full,USA
2517,X5,2018,3,234,diesel,automatic,AWD,90238,8.1,167,70928,5,5,suv,black,2,no,,Netherlands
2518,7 Series,2017,4.6,377,hybrid,automatic,RWD,151600,7.2,155,96303,4,5,sedan,black,1,no,full,USA
2519,Z4,2008,2.5,252,petrol,manual,RWD,129508,9.5,214,40024,2,2,convertible,blue,2,no,partial,Spain
2520,X1,2022,1.9,193,diesel,automatic,AWD,34352,6.3,153,38776,5,5,suv,red,1,no,partial,France
2521,X1,2022,2.2,192,hybrid,automatic,FWD,38442,,111,44129,5,5,suv,white,1,no,partial,Germany
2522,i3,2020,0,160,electric,automatic,RWD,60776,0,0,49404,5,4,hatchback,blue,2,no,full,Italy
2523,7 Series,2011,3.2,294,petrol,automatic,RWD,148353,9.8,215,71780,4,4,sedan,silver,2,no,full,Turkey
2524,1 Series,2012,2.1,247,hybrid,automatic,RWD,289126,5.4,118,8534,3,5,hatchback,black,2,yes,partial,France
2525,5 Series,2019,4.2,369,hybrid,automatic,AWD,79326,7.1,149,67661,4,5,sedan,black,1,no,full,France
2526,7 Series,2016,0,508,electric,automatic,AWD,49338,0,0,90508,4,4,sedan,white,4,no,full,Italy
2527,5 Series,2012,2.4,234,hybrid,automatic,AWD,183196,5,107,27551,4,5,sedan,black,2,,,Turkey
2528,X7,2015,3.9,325,hybrid,automatic,AWD,148355,6.5,147,75039,5,5,suv,white,1,no,,USA
2529,3 Series,2013,3.4,389,petrol,manual,RWD,249037,10.2,212,26186,4,5,sedan,silver,2,no,full,Germany
2530,1 Series,2018,2.9,254,petrol,automatic,RWD,91505,9.3,209,23000,3,5,hatchback,white,2,no,partial,Turkey
2531,X3,2015,2.7,255,diesel,automatic,RWD,118637,8,173,45042,5,5,suv,black,3,no,full,Italy
2532,X1,2021,1.6,238,petrol,automatic,FWD,44873,8.2,182,44045,5,5,suv,silver,2,no,full,Netherlands
2533,X5,2011,4.2,372,hybrid,automatic,AWD,156540,6.9,168,59277,5,5,suv,silver,3,no,full,Spain
2534,X3,2023,3.2,303,petrol,automatic,RWD,0,10,234,63052,5,5,suv,black,1,no,partial,Germany
2535,7 Series,2019,4.5,360,petrol,automatic,AWD,56095,11,241,80524,4,5,sedan,white,3,yes,partial,Italy
2536,3 Series,2017,1.7,190,hybrid,automatic,AWD,64372,4.8,117,29990,4,5,sedan,white,4,no,none,Germany
2537,5 Series,2010,3.5,305,hybrid,automatic,RWD,266617,6.5,152,28109,4,5,sedan,white,2,no,partial,France
2538,X3,2018,2.7,214,hybrid,automatic,RWD,114491,5.3,101,46068,5,5,suv,blue,2,no,partial,Spain
2539,7 Series,2024,3.4,291,hybrid,automatic,RWD,0,5.8,,123746,4,5,sedan,white,0,no,full,UK
2540,7 Series,2011,4.9,397,diesel,,RWD,235546,11.2,,54441,4,5,sedan,silver,4,no,none,Netherlands
2541,5 Series,2021,3.3,248,diesel,automatic,AWD,49009,7.6,174,56851,4,5,sedan,white,1,no,full,Spain
2542,3 Series,2012,3,311,diesel,manual,RWD,176014,8,180,29411,4,5,sedan,grey,3,no,full,UK
2543,3 Series,2013,2.5,191,diesel,manual,AWD,153862,7.3,164,17635,4,5,sedan,white,4,yes,none,Germany
2544,5 Series,2007,4.2,271,petrol,automatic,AWD,273567,10,225,24351,4,5,sedan,grey,5,no,partial,Spain
2545,1 Series,2009,2.1,197,hybrid,manual,FWD,197788,5.1,113,9508,3,4,hatchback,white,3,no,partial,France
2546,X7,2016,3.8,322,petrol,automatic,AWD,125299,10.6,237,78167,5,5,suv,white,1,no,partial,Turkey
2547,i4,2017,0,536,electric,automatic,RWD,63442,0,0,70040,4,5,coupe,white,3,no,full,Germany
2548,X5,2019,3.8,298,hybrid,automatic,AWD,55210,6.5,144,76225,5,5,suv,white,2,no,partial,France
2549,X7,2010,3.6,273,petrol,automatic,AWD,300000,10.8,236,60706,5,5,suv,black,3,no,full,Italy
2550,7 Series,2024,0,355,electric,automatic,AWD,15267,0,0,143955,4,5,sedan,grey,1,no,full,France
2551,i3,2015,0,136,electric,automatic,RWD,178133,0,0,28198,5,4,hatchback,white,2,yes,partial,USA
2552,X1,2016,1.9,199,diesel,automatic,FWD,58494,6.6,142,34589,5,5,suv,blue,1,no,partial,Netherlands
2553,i4,2024,0,263,electric,,RWD,3317,0,0,93637,4,5,coupe,black,0,no,full,Italy
2554,X1,2020,1.6,127,petrol,automatic,FWD,38064,7.2,149,41178,5,5,suv,silver,1,no,full,Spain
2555,X3,2020,3.2,284,petrol,automatic,AWD,64064,9.6,201,57802,5,5,suv,red,1,no,partial,USA
2556,5 Series,2015,3.8,365,petrol,automatic,AWD,70525,11.2,231,41580,4,5,sedan,red,1,yes,partial,Netherlands
2557,3 Series,2023,3.1,293,hybrid,automatic,AWD,36955,5.9,129,45190,4,5,sedan,white,0,no,full,France
2558,X1,2015,2.4,239,diesel,automatic,AWD,121033,6.7,148,34949,5,5,suv,black,2,no,full,Spain
2559,X1,2009,1.9,187,diesel,automatic,FWD,229635,6.4,147,17315,5,5,suv,grey,2,no,full,UK
2560,3 Series,2015,2.5,239,petrol,manual,AWD,103869,8,165,33718,4,5,sedan,black,2,no,partial,Germany
2561,X7,2009,3.6,362,diesel,automatic,AWD,279672,8.2,,71256,5,5,suv,black,2,no,partial,Germany
2562,3 Series,2022,2.1,231,petrol,automatic,RWD,51668,8,169,37023,4,5,sedan,red,1,no,none,USA
2563,X1,2017,1.9,266,petrol,automatic,FWD,66603,7.9,188,38169,5,5,suv,blue,1,no,partial,Italy
2564,X7,2011,3.6,274,hybrid,automatic,AWD,172107,6.5,145,67792,5,5,suv,white,3,no,partial,Germany
2565,5 Series,2014,3.4,307,diesel,automatic,RWD,122090,8.4,183,40907,4,5,sedan,silver,1,no,full,Italy
2566,3 Series,2023,2.7,213,hybrid,automatic,RWD,13434,5.2,116,41363,4,5,sedan,blue,1,no,full,Spain
2567,5 Series,2010,3.6,251,hybrid,automatic,AWD,275129,6.6,147,26171,4,5,sedan,black,3,yes,partial,Germany
2568,X7,2013,4.1,345,diesel,automatic,AWD,78145,9.4,208,88030,5,5,suv,red,2,no,partial,France
2569,X3,2013,2.2,186,petrol,automatic,AWD,161017,,188,36882,5,5,suv,silver,3,no,partial,UK
2570,X3,2010,2.6,254,petrol,automatic,AWD,192896,8.8,213,26249,5,5,suv,blue,3,yes,partial,USA
2571,7 Series,2013,3.7,362,hybrid,automatic,RWD,178414,6.1,121,74154,4,5,sedan,silver,4,no,full,Germany
2572,3 Series,2024,3.5,277,hybrid,automatic,RWD,0,6.4,143,45419,4,5,sedan,,0,no,full,Turkey
2573,X7,2011,3.8,284,diesel,automatic,AWD,162988,9.3,205,73426,5,5,suv,black,3,no,full,Spain
2574,5 Series,2023,3.6,277,hybrid,automatic,RWD,32248,6.6,150,61742,4,5,sedan,white,1,no,full,Turkey
2575,5 Series,2009,2.3,177,diesel,automatic,AWD,198605,6.5,141,23249,4,5,sedan,white,2,yes,full,Spain
2576,3 Series,2021,1.6,151,petrol,automatic,AWD,25551,5.5,133,36988,4,5,sedan,blue,,no,full,Spain
2577,3 Series,2015,2.4,261,diesel,automatic,RWD,125891,7.4,166,27701,4,5,sedan,black,3,no,partial,USA
2578,5 Series,2018,3.6,246,petrol,automatic,RWD,47995,9.8,218,44681,4,5,sedan,silver,4,no,partial,Germany
2579,X7,2012,4.4,397,hybrid,automatic,AWD,127594,6.6,144,91735,5,5,suv,white,3,no,full,Italy
2580,X5,2023,3.9,350,petrol,automatic,AWD,19930,11.2,243,81218,5,5,suv,black,0,yes,partial,UK
2581,5 Series,2022,2.5,246,petrol,automatic,AWD,35884,9.3,201,63693,4,5,sedan,grey,1,no,full,France
2582,i3,2024,0,171,electric,automatic,RWD,26971,0,0,66075,5,4,hatchback,black,0,no,full,Netherlands
2583,1 Series,2022,2.3,189,hybrid,automatic,FWD,2415,4.6,89,28946,3,4,hatchback,white,1,no,full,Spain
2584,3 Series,2018,2.5,280,diesel,automatic,AWD,93728,7.9,182,37205,4,5,sedan,white,3,no,full,France
2585,X3,2015,2.5,243,petrol,automatic,RWD,131554,,199,41776,5,5,suv,black,2,yes,full,Germany
2586,X5,2014,3.1,266,petrol,automatic,AWD,150237,9.1,206,66061,5,5,suv,silver,2,no,full,Spain
2587,3 Series,2009,2.7,236,petrol,manual,RWD,186491,8.7,194,18984,4,5,sedan,blue,3,no,full,France
2588,i3,2016,0,198,electric,automatic,RWD,118678,0,0,39671,5,4,hatchback,white,2,no,full,Spain
2589,3 Series,2007,2.1,243,hybrid,manual,RWD,268937,5,114,11186,4,5,sedan,grey,4,yes,partial,Spain
2590,Z4,2024,2.4,267,petrol,automatic,RWD,0,8.7,183,65361,2,2,convertible,silver,,,full,USA
2591,3 Series,2012,2.3,242,diesel,manual,RWD,206159,6.8,164,15044,4,5,sedan,black,5,yes,partial,Spain
2592,5 Series,2007,2.7,233,diesel,automatic,AWD,211538,8.2,176,26272,4,5,sedan,red,2,no,partial,France
2593,X3,2005,2,231,diesel,automatic,RWD,300000,6,127,14675,5,5,suv,silver,3,no,partial,Italy
2594,3 Series,2018,2.2,228,hybrid,automatic,RWD,78161,4.8,119,34880,4,5,sedan,white,2,,full,Turkey
2595,3 Series,2014,2.5,211,diesel,automatic,RWD,49762,7.1,167,35323,4,5,sedan,red,1,no,full,Germany
2596,X3,2019,2.3,186,petrol,automatic,AWD,72749,8,168,53330,5,5,suv,silver,2,no,partial,USA
2597,5 Series,2014,2.6,225,hybrid,automatic,RWD,119761,5,113,35268,4,5,sedan,blue,2,no,partial,Turkey
2598,5 Series,2008,4.4,294,petrol,automatic,AWD,202832,11.2,256,30363,4,5,sedan,blue,3,no,partial,Italy
2599,3 Series,2020,2.6,214,hybrid,automatic,RWD,79556,5.3,109,39268,4,5,sedan,white,1,no,,UK
2600,X1,2020,1.9,227,petrol,automatic,FWD,39344,7.7,169,35573,5,5,suv,white,1,yes,partial,Turkey
2601,5 Series,2008,3.5,279,petrol,automatic,RWD,255109,10,212,24770,4,5,sedan,grey,4,no,none,USA
2602,X3,2024,2.4,212,diesel,automatic,AWD,0,7,137,67428,5,5,suv,black,0,no,full,Spain
2603,3 Series,2022,2.9,312,petrol,automatic,RWD,10436,9.5,222,51225,4,5,sedan,grey,1,no,full,USA
2604,3 Series,2010,2.9,294,hybrid,automatic,RWD,241259,5.6,125,18585,4,5,sedan,white,2,yes,partial,France
2605,1 Series,2006,2.2,206,petrol,manual,RWD,300000,7,167,5570,5,5,hatchback,black,3,no,full,Italy
2606,3 Series,2023,2.9,213,hybrid,automatic,AWD,7512,5.1,118,47348,4,5,sedan,red,0,no,full,Netherlands
2607,X1,2018,1.6,181,diesel,automatic,AWD,85564,6.7,144,43090,5,5,suv,grey,3,,full,Germany
2608,1 Series,2022,2.5,216,hybrid,manual,FWD,42600,5.7,120,27524,5,4,hatchback,black,2,no,partial,France
2609,5 Series,2017,2.8,221,petrol,automatic,AWD,127306,9.5,199,43565,4,5,sedan,silver,4,no,partial,UK
2610,X7,2008,3.4,273,petrol,automatic,AWD,271825,10.8,245,56010,5,5,suv,silver,3,yes,partial,USA
2611,X7,2010,4.3,469,hybrid,automatic,AWD,209356,6.6,156,83280,5,5,suv,blue,2,no,full,USA
2612,Z4,2012,2.4,246,petrol,manual,RWD,149663,8.8,202,42937,2,2,convertible,grey,2,no,partial,Italy
2613,X1,2020,1.8,166,hybrid,automatic,FWD,48578,4.9,99,40721,5,5,suv,black,2,no,full,France
2614,X7,2007,3.7,329,hybrid,automatic,AWD,220818,6.9,142,49396,5,5,suv,grey,4,yes,partial,Spain
2615,3 Series,2009,3.4,296,petrol,manual,AWD,208063,10.6,,20527,4,5,sedan,black,4,,full,USA
2616,i3,2014,0,177,electric,automatic,RWD,180129,0,0,29985,5,4,hatchback,black,1,no,partial,Turkey
2617,X5,2015,3.4,308,petrol,automatic,AWD,182226,10.2,206,54583,5,5,suv,,3,yes,full,Netherlands
2618,X5,2015,4.3,406,petrol,automatic,AWD,174883,10.8,230,65795,5,5,suv,white,3,no,full,Spain
2619,i7,2012,0,422,electric,automatic,AWD,171925,0,0,86633,4,4,sedan,red,4,yes,partial,UK
2620,X7,2021,4.2,382,hybrid,automatic,AWD,52161,6.5,136,120720,5,5,suv,red,2,no,full,Germany
2621,X1,2013,2.3,215,hybrid,automatic,FWD,155781,5,112,22883,5,5,suv,silver,2,no,none,UK
2622,7 Series,2015,0,460,electric,automatic,AWD,169429,0,0,75024,4,5,sedan,red,2,no,,Turkey
2623,X3,2012,3,251,diesel,automatic,RWD,279259,7.1,160,25151,5,5,suv,silver,2,no,none,UK
2624,5 Series,2024,3.5,332,petrol,automatic,AWD,0,10.3,212,65206,4,5,sedan,silver,0,no,full,Netherlands
2625,Z4,2021,2.8,285,petrol,automatic,RWD,77038,7.8,174,65127,2,2,convertible,blue,1,no,full,Germany
2626,i4,2018,0,218,electric,automatic,RWD,78934,0,0,66323,4,5,coupe,black,3,no,full,USA
2627,X7,2023,3.5,281,diesel,automatic,AWD,20382,8.7,191,135194,5,5,suv,black,1,no,full,UK
2628,5 Series,2021,4,361,petrol,automatic,RWD,18336,11.4,255,62049,4,5,sedan,silver,1,no,full,USA
2629,X1,2019,1.6,167,diesel,automatic,FWD,76787,5.6,119,37166,5,5,suv,black,2,no,partial,Spain
2630,1 Series,2010,2.4,216,hybrid,manual,FWD,178319,4.8,113,11935,5,4,hatchback,white,2,no,none,Italy
2631,X5,2014,4.3,376,diesel,automatic,AWD,140163,9.6,214,68382,5,5,suv,black,3,no,full,France
2632,7 Series,2011,4.7,439,petrol,automatic,AWD,202062,11.6,263,59811,4,4,sedan,silver,5,yes,partial,Spain
2633,X7,2017,3.1,293,diesel,automatic,AWD,125615,8,171,80280,5,5,suv,black,2,yes,none,France
2634,X1,2024,2.2,241,petrol,automatic,FWD,5087,7.9,168,54967,5,5,suv,silver,0,no,full,Spain
2635,1 Series,2020,2.3,256,diesel,automatic,FWD,54758,6.7,147,26722,3,5,hatchback,white,1,no,partial,Italy
2636,3 Series,2018,3.1,283,diesel,automatic,RWD,73806,9,206,38943,4,5,sedan,silver,3,,full,USA
2637,i3,2023,0,153,electric,automatic,RWD,28307,0,0,59847,5,4,hatchback,silver,0,no,full,USA
2638,5 Series,2012,2.6,343,petrol,automatic,RWD,245776,9.2,189,34176,4,5,sedan,silver,2,yes,full,France
2639,X3,2008,2.7,284,petrol,automatic,AWD,177582,9.4,,26468,5,5,suv,white,3,yes,partial,USA
2640,i7,2017,0,533,electric,automatic,AWD,103082,0,0,120744,4,5,sedan,white,4,yes,full,Italy
2641,Z4,2008,2.1,219,petrol,manual,RWD,201105,7.5,163,27741,2,2,convertible,white,2,yes,partial,France
2642,X7,2005,3.8,268,petrol,automatic,AWD,285985,10,217,49554,5,5,suv,white,3,yes,full,Spain
2643,3 Series,2011,2.7,251,diesel,automatic,AWD,279363,7.4,164,13531,4,5,sedan,black,3,yes,partial,Germany
2644,i7,2011,0,511,electric,automatic,AWD,69250,0,0,109907,4,4,sedan,silver,5,no,full,USA
2645,3 Series,2023,3.1,238,petrol,automatic,RWD,22055,9.3,196,46021,4,5,sedan,grey,0,no,partial,Germany
2646,i3,2022,0,216,electric,automatic,RWD,36518,0,0,55098,5,4,hatchback,,1,,full,Spain
2647,X3,2023,2.4,253,diesel,automatic,AWD,24825,7.3,162,63646,5,5,suv,white,0,no,full,USA
2648,X1,2011,1.6,213,hybrid,automatic,AWD,153416,4.2,91,24621,5,5,suv,silver,2,yes,full,France
2649,5 Series,2021,3.5,292,petrol,automatic,RWD,38728,9.6,216,62493,4,5,sedan,silver,1,no,partial,Netherlands
2650,X5,2014,3.5,339,hybrid,automatic,AWD,150579,6.2,143,62576,5,5,suv,black,2,no,full,UK
2651,Z4,2023,2.8,209,petrol,automatic,RWD,0,8.5,193,68620,2,2,convertible,black,1,no,full,Germany
2652,5 Series,2006,2.5,306,hybrid,automatic,RWD,269370,5.3,111,30824,4,5,sedan,red,2,yes,full,USA
2653,X3,2005,3.5,320,petrol,automatic,RWD,194573,10.6,227,27512,5,5,suv,grey,4,no,,France
2654,X3,2016,3.1,272,diesel,automatic,RWD,111552,7.7,176,34553,5,5,suv,red,4,yes,partial,Spain
2655,X3,2016,2.8,276,hybrid,automatic,RWD,120185,4.5,117,47173,5,5,suv,blue,1,yes,full,USA
2656,5 Series,2015,3.9,329,diesel,automatic,AWD,187868,9.4,213,43760,4,5,sedan,blue,1,no,partial,Spain
2657,Z4,2022,2.5,249,petrol,automatic,RWD,44982,9.6,209,69743,2,2,convertible,white,0,no,,Spain
2658,X5,2015,4,321,hybrid,automatic,AWD,101768,7.3,155,56129,5,5,suv,grey,3,yes,full,Netherlands
2659,i3,2016,0,172,electric,automatic,RWD,69370,0,0,37915,5,4,hatchback,silver,1,no,none,Italy
2660,3 Series,2007,1.9,177,diesel,automatic,AWD,266218,6,140,15223,4,5,sedan,grey,2,no,partial,USA
2661,3 Series,2014,1.9,223,petrol,automatic,AWD,164445,7.3,157,22096,4,5,sedan,blue,3,yes,partial,Netherlands
2662,X5,2014,4.1,366,petrol,automatic,AWD,122619,11.3,258,59911,5,5,suv,white,4,no,full,Italy
2663,5 Series,2011,2.3,247,diesel,automatic,AWD,276068,7,140,30783,4,5,sedan,white,5,no,partial,France
2664,X3,2023,3.4,336,hybrid,automatic,AWD,0,6.5,156,67785,5,5,suv,grey,0,no,full,France
2665,7 Series,2020,3.4,285,hybrid,automatic,RWD,64225,6.5,137,95205,4,4,sedan,blue,1,no,full,Spain
2666,i3,2023,0,187,electric,automatic,RWD,24392,0,0,61406,5,4,hatchback,silver,0,no,full,Netherlands
2667,X3,2018,2.1,204,diesel,automatic,RWD,45110,7.3,128,47973,5,5,suv,black,3,yes,full,Netherlands
2668,i3,2017,0,159,electric,automatic,RWD,74655,0,0,42858,5,4,hatchback,silver,4,no,full,Italy
2669,5 Series,2015,3,232,petrol,automatic,AWD,191266,9.7,204,43169,4,5,sedan,black,1,no,full,Germany
2670,X1,2016,2.4,210,petrol,automatic,FWD,81403,7.8,161,27931,5,5,suv,black,3,no,none,Italy
2671,3 Series,2023,2.1,209,diesel,automatic,AWD,19802,6.3,141,42536,4,5,sedan,white,0,no,full,Spain
2672,1 Series,2024,2,197,petrol,automatic,RWD,0,7.9,178,35296,3,5,hatchback,black,0,no,full,UK
2673,5 Series,2021,2.9,282,diesel,automatic,AWD,84809,8,164,60541,4,5,sedan,red,1,no,partial,USA
2674,i7,2013,0,463,electric,automatic,RWD,114355,0,0,123270,4,5,sedan,black,4,no,full,Italy
2675,3 Series,2011,2.2,196,hybrid,manual,RWD,171404,4.8,103,19950,4,5,sedan,black,2,no,none,France
2676,3 Series,2022,3.3,256,diesel,automatic,RWD,12444,8.3,183,46569,4,5,sedan,blue,0,no,full,Spain
2677,i3,2018,0,189,electric,,RWD,70203,0,0,43023,5,4,hatchback,black,1,no,full,Spain
2678,3 Series,2021,3.3,234,petrol,automatic,AWD,37615,9,204,39543,4,5,sedan,blue,0,no,full,USA
2679,7 Series,2017,4.6,426,petrol,automatic,RWD,74810,11.1,233,80821,4,4,sedan,silver,4,yes,full,Turkey
2680,1 Series,2018,2.6,193,petrol,manual,FWD,145957,8.6,194,14611,3,5,hatchback,,1,yes,partial,Turkey
2681,5 Series,2022,2.2,201,petrol,automatic,RWD,15762,8.1,177,54530,4,5,sedan,silver,1,no,full,Turkey
2682,1 Series,2012,2.1,170,hybrid,automatic,FWD,246580,4.5,97,5201,5,5,hatchback,silver,4,yes,none,Germany
2683,X5,2018,4.4,334,petrol,automatic,AWD,81353,11.7,260,76973,5,5,suv,blue,1,no,full,UK
2684,7 Series,2015,0,424,electric,automatic,RWD,93818,0,0,95610,4,4,sedan,grey,1,no,full,Germany
2685,3 Series,2018,1.8,138,diesel,automatic,AWD,88933,7.5,175,30347,4,5,sedan,silver,1,no,full,Netherlands
2686,X1,2023,2.1,225,petrol,automatic,FWD,18201,8.5,198,52990,5,5,suv,grey,1,no,full,Netherlands
2687,5 Series,2022,2.9,242,petrol,automatic,AWD,22317,8.7,191,62576,4,5,sedan,black,1,no,full,Italy
2688,5 Series,2014,3,254,petrol,automatic,RWD,195368,10,224,40568,4,5,sedan,silver,4,no,full,UK
2689,3 Series,2008,2,198,petrol,automatic,RWD,196595,8.4,181,17150,4,5,sedan,silver,4,no,partial,Spain
2690,Z4,2012,2.7,247,petrol,automatic,RWD,93414,9,207,32211,2,2,convertible,grey,3,yes,partial,Turkey
2691,i7,2018,0,330,electric,automatic,AWD,56444,0,0,138285,4,4,sedan,blue,1,no,partial,Germany
2692,X3,2008,3.3,318,diesel,automatic,RWD,154210,8.4,180,33845,5,5,suv,white,5,no,partial,USA
2693,3 Series,2021,2.1,231,hybrid,automatic,AWD,36934,4.7,94,43241,4,5,sedan,red,1,no,full,UK
2694,5 Series,2024,2.4,257,hybrid,automatic,RWD,0,5.4,124,58576,4,5,sedan,silver,1,no,partial,Turkey
2695,3 Series,2010,3,212,petrol,manual,RWD,300000,9.4,188,10862,4,5,sedan,silver,2,yes,full,Netherlands
2696,5 Series,2017,2.4,215,petrol,automatic,AWD,124140,7.5,171,40021,4,5,sedan,black,4,no,partial,USA
2697,3 Series,2022,2.1,208,diesel,automatic,AWD,7404,7.5,160,46096,4,5,sedan,red,2,no,full,France
2698,X5,2024,3.6,282,diesel,automatic,AWD,17580,8.6,176,88926,5,5,suv,,0,no,full,Netherlands
2699,X5,2011,3,260,petrol,automatic,AWD,191361,8.2,181,36753,5,5,suv,silver,3,yes,partial,Spain
2700,3 Series,2017,1.8,177,hybrid,automatic,AWD,76975,4.1,91,30869,4,5,sedan,,1,no,full,Turkey
2701,X5,2022,3.8,360,diesel,automatic,AWD,7554,9,197,94746,5,5,suv,black,0,no,full,Germany
2702,5 Series,2022,4.3,432,hybrid,automatic,RWD,37019,7.3,167,75525,4,5,sedan,white,1,no,full,USA
2703,i7,2024,0,504,electric,automatic,AWD,11787,0,0,181876,4,5,sedan,black,1,,,Spain
2704,X5,2006,4.1,345,hybrid,automatic,AWD,300000,6.7,158,43546,5,5,suv,white,3,no,full,Turkey
2705,3 Series,2019,2.3,233,petrol,automatic,AWD,61789,8.2,167,30627,4,5,sedan,white,3,no,partial,Turkey
2706,3 Series,2019,2.7,227,diesel,automatic,RWD,59283,7.6,178,28338,4,5,sedan,white,2,yes,partial,Italy
